,CHP1_Electricity_Generation_(kW),CHP2_Electricity_Generation_(kW),CHP1_Heat_Output_(kW),CHP2_Heat_Output_(kW),Boiler_Heat_Output_(kW),Feels-Like Temperature Deg C,Wind Speed ms,Energy Usage KW,Day ahead UK electricity price,Site_Heat_Demand_(kW),Import_Electricity_(kW),Export_Electricity_(kW)
05/01/2020 19:30,249.0625,1489.21875,343.75,2343.75,953.4883721,4.2,5.2,117,36.945,3640.988372,117,0
05/01/2020 20:00,177.34375,1489.6875,250,2343.75,922.4806202,4.1,5.7,118,33.41,3516.23062,118,0
05/01/2020 20:30,107.96875,1490,156.25,2343.75,860.4651163,4.1,5.7,119,34.205,3360.465116,119,0
05/01/2020 21:00,49.84375,1489.84375,62.5,2343.75,899.2248062,4.9,5.3,120,35,3305.474806,120,0
05/01/2020 21:30,0,1489.53125,0,2343.75,976.744186,4.9,5.3,121,33.055,3320.494186,121,0
05/01/2020 22:00,0,1490,0,2343.75,968.9922481,5.1,3.9,122,31.11,3312.742248,122,0
05/01/2020 22:30,0,1489.53125,0,2343.75,961.2403101,5.1,3.9,123,35.055,3304.99031,123,0
05/01/2020 23:00,0,1489.6875,0,2343.75,976.744186,4,5.3,124,39,3320.494186,124,0
05/01/2020 23:30,0,1489.0625,0,2343.75,992.248062,4,5.3,125,31.615,3335.998062,125,0
06/01/2020 00:00,0,1489.375,0,2343.75,1038.75969,3.8,5.2,126,24.23,3382.50969,126,0
06/01/2020 00:30,0,1488.125,0,2343.75,1000,3.8,5.2,127,24.26,3343.75,127,0
06/01/2020 01:00,0,1488.4375,0,2343.75,1069.767442,3.5,5.1,128,24.29,3413.517442,128,0
06/01/2020 01:30,0,1488.59375,0,2343.75,1069.767442,3.5,5.1,129,23.725,3413.517442,129,0
06/01/2020 02:00,0,1481.40625,0,2343.75,1069.767442,3.1,6.1,130,23.16,3413.517442,130,0
06/01/2020 02:30,0,1481.09375,0,2343.75,1031.007752,3.1,6.1,131,22.84,3374.757752,131,0
06/01/2020 03:00,0,1481.5625,0,2375,1093.023256,3.7,5.6,132,22.52,3468.023256,132,0
06/01/2020 03:30,0,1481.40625,0,2406.25,1116.27907,3.7,5.6,133,23.28,3522.52907,133,0
06/01/2020 04:00,0,1481.25,0,2437.5,1069.767442,2.8,8.2,134,24.04,3507.267442,134,0
06/01/2020 04:30,0,1481.09375,0,2468.75,1031.007752,2.8,8.2,135,25.78,3499.757752,135,0
06/01/2020 05:00,0,1481.40625,0,2500,1031.007752,3.1,8.3,136,27.52,3531.007752,136,0
06/01/2020 05:30,80.15625,1481.09375,125,2531.25,1046.511628,3.1,8.3,137,31.775,3702.761628,137,0
06/01/2020 06:00,178.4375,1480.625,281.25,2531.25,1038.75969,2.5,8.8,138,36.03,3851.25969,138,0
06/01/2020 06:30,227.8125,1480.625,406.25,2531.25,1007.751938,2.5,8.8,139,36.615,3945.251938,139,0
06/01/2020 07:00,289.21875,1480.78125,562.5,2562.5,1015.503876,2,8.5,140,37.2,4140.503876,140,0
06/01/2020 07:30,339.0625,1479.6875,687.5,2562.5,937.9844961,2,8.5,141,38.28,4187.984496,141,0
06/01/2020 08:00,437.65625,1480.15625,781.25,2562.5,930.2325581,1.8,8.3,142,39.36,4273.982558,142,0
06/01/2020 08:30,487.5,1479.6875,906.25,2593.75,914.7286822,1.8,8.3,143,38.94,4414.728682,143,0
06/01/2020 09:00,537.5,1479.6875,1000,2625,868.2170543,2.2,6.7,144,38.52,4493.217054,144,0
06/01/2020 09:30,631.25,1486.5625,1125,2625,790.6976744,2.2,6.7,145,37.85,4540.697674,145,0
06/01/2020 10:00,722.96875,1486.25,1218.75,2625,728.6821705,1.8,8.6,146,37.18,4572.432171,146,0
06/01/2020 10:30,788.28125,1485.9375,1312.5,2593.75,720.9302326,1.8,8.6,147,36.67,4627.180233,147,0
06/01/2020 11:00,854.84375,1485.625,1406.25,2562.5,705.4263566,1.9,9.1,148,36.16,4674.176357,148,0
06/01/2020 11:30,904.84375,1486.09375,1468.75,2531.25,627.9069767,1.9,9.1,149,35.81,4627.906977,149,0
06/01/2020 12:00,969.375,1485.625,1531.25,2500,558.1395349,1.9,9.3,150,35.46,4589.389535,150,0
06/01/2020 12:30,1052.5,1485.46875,1625,2468.75,596.8992248,1.9,9.3,151,35.825,4690.649225,151,0
06/01/2020 13:00,1058.28125,1485.9375,1593.75,2437.5,527.1317829,2.5,8.9,152,36.19,4558.381783,152,0
06/01/2020 13:30,1024.53125,1487.03125,1531.25,2437.5,511.627907,2.5,8.9,153,37.095,4480.377907,153,0
06/01/2020 14:00,1025.15625,1486.875,1531.25,2468.75,441.8604651,2.4,10.1,154,38,4441.860465,154,0
06/01/2020 14:30,1048.125,1486.5625,1500,2468.75,410.8527132,2.4,10.1,155,38.12,4379.602713,155,0
06/01/2020 15:00,1048.28125,1486.875,1468.75,2468.75,341.0852713,2.7,9.3,156,38.24,4278.585271,156,0
06/01/2020 15:30,1029.375,1486.40625,1500,2468.75,317.8294574,2.7,9.3,157,40.585,4286.579457,157,0
06/01/2020 16:00,1059.375,1486.5625,1468.75,2437.5,364.3410853,3.1,8.4,158,42.93,4270.591085,158,0
06/01/2020 16:30,1059.375,1487.34375,1468.75,2437.5,403.1007752,3.1,8.4,159,47.105,4309.350775,159,0
06/01/2020 17:00,1036.25,1487.03125,1468.75,2468.75,395.3488372,3.6,6.6,160,51.28,4332.848837,160,0
06/01/2020 17:30,1010.15625,1487.96875,1468.75,2468.75,364.3410853,3.6,6.6,161,48.69,4301.841085,161,0
06/01/2020 18:00,944.84375,1488.125,1375,2468.75,364.3410853,3.8,7.1,162,46.1,4208.091085,162,0
06/01/2020 18:30,878.28125,1487.34375,1281.25,2500,403.1007752,3.8,7.1,163,44.69,4184.350775,163,0
06/01/2020 19:00,828.28125,1486.40625,1218.75,2531.25,325.5813953,4.2,5.4,164,43.28,4075.581395,164,0
06/01/2020 19:30,763.75,1486.71875,1156.25,2531.25,325.5813953,4.2,5.4,165,39.33,4013.081395,165,0
06/01/2020 20:00,680.625,1487.34375,1062.5,2531.25,325.5813953,3.6,6.1,166,35.38,3919.331395,166,0
06/01/2020 20:30,594.6875,1487.03125,968.75,2531.25,395.3488372,3.6,6.1,167,35.485,3895.348837,167,0
06/01/2020 21:00,530.15625,1486.71875,875,2531.25,426.3565891,3.4,5.4,168,35.59,3832.606589,168,0
06/01/2020 21:30,480.15625,1486.5625,750,2500,426.3565891,3.4,5.4,169,32.795,3676.356589,169,0
06/01/2020 22:00,395.78125,1487.1875,625,2468.75,426.3565891,3.3,3.9,170,30,3520.106589,170,0
06/01/2020 22:30,345.78125,1486.5625,531.25,2468.75,426.3565891,3.3,3.9,171,27.18,3426.356589,171,0
06/01/2020 23:00,266.09375,1486.71875,406.25,2468.75,426.3565891,2.8,3.9,172,24.36,3301.356589,172,0
06/01/2020 23:30,186.25,1487.8125,312.5,2468.75,426.3565891,2.8,3.9,173,25.78,3207.606589,173,0
07/01/2020 00:00,136.25,1487.03125,218.75,2437.5,426.3565891,3,2.9,174,27.2,3082.606589,174,0
07/01/2020 00:30,65.625,1486.875,93.75,2406.25,379.8449612,3,2.9,175,26.67,2879.844961,175,0
07/01/2020 01:00,0,1486.71875,0,2406.25,372.0930233,1.9,3.8,176,26.14,2778.343023,176,0
07/01/2020 01:30,0,1486.25,0,2406.25,387.5968992,1.9,3.8,177,25.755,2793.846899,177,0
07/01/2020 02:00,0,1486.5625,0,2375,434.1085271,1.2,4.3,178,25.37,2809.108527,178,0
07/01/2020 02:30,0,1487.34375,0,2343.75,434.1085271,1.2,4.3,179,25.61,2777.858527,179,0
07/01/2020 03:00,0,1487.65625,0,2343.75,480.620155,1.4,3.4,180,25.85,2824.370155,180,0
07/01/2020 03:30,0,1485.78125,0,2343.75,465.1162791,1.4,3.4,181,26.415,2808.866279,181,0
07/01/2020 04:00,0,1486.25,0,2343.75,410.8527132,1.6,2.3,182,26.98,2754.602713,182,0
07/01/2020 04:30,0,1486.25,0,2343.75,341.0852713,1.6,2.3,183,30.49,2684.835271,183,0
07/01/2020 05:00,84.6875,1486.5625,156.25,2343.75,279.0697674,0,4.3,184,34,2779.069767,184,0
07/01/2020 05:30,170.15625,1486.25,281.25,2343.75,248.0620155,0,4.3,185,38.365,2873.062016,185,0
07/01/2020 06:00,237.65625,1487.1875,406.25,2343.75,248.0620155,0.1,5,186,42.73,2998.062016,186,0
07/01/2020 06:30,336.40625,1487.34375,531.25,2343.75,209.3023256,0.1,5,187,42.615,3084.302326,187,0
07/01/2020 07:00,421.09375,1486.71875,625,2343.75,279.0697674,0.5,4.6,188,42.5,3247.819767,188,0
07/01/2020 07:30,478.90625,1486.875,718.75,2343.75,279.0697674,0.5,4.6,189,43.535,3341.569767,189,0
07/01/2020 08:00,528.90625,1486.71875,843.75,2375,325.5813953,1.6,4,190,44.57,3544.331395,190,0
07/01/2020 08:30,589.84375,1485.9375,937.5,2406.25,294.5736434,1.6,4,191,44.005,3638.323643,191,0
07/01/2020 09:00,656.875,1485.625,1031.25,2437.5,263.5658915,2.1,5.9,192,43.44,3732.315891,192,0
07/01/2020 09:30,706.875,1486.875,1093.75,2437.5,263.5658915,2.1,5.9,193,42.365,3794.815891,193,0
07/01/2020 10:00,756.875,1486.71875,1156.25,2437.5,263.5658915,2.6,7.8,194,41.29,3857.315891,194,0
07/01/2020 10:30,756.875,1486.25,1156.25,2468.75,263.5658915,2.6,7.8,195,40.79,3888.565891,195,0
07/01/2020 11:00,756.875,1487.03125,1156.25,2468.75,263.5658915,3.8,7.2,196,40.29,3888.565891,196,0
07/01/2020 11:30,818.28125,1487.1875,1218.75,2468.75,302.3255814,3.8,7.2,197,40.11,3989.825581,197,0
07/01/2020 12:00,871.5625,1487.5,1281.25,2468.75,325.5813953,5.5,8.5,198,39.93,4075.581395,198,0
07/01/2020 12:30,786.875,1459.375,1156.25,2468.75,325.5813953,5.5,8.5,199,39.615,3950.581395,199,0
07/01/2020 13:00,701.40625,1459.6875,1031.25,2468.75,325.5813953,6.4,8.3,200,39.3,3825.581395,200,0
07/01/2020 13:30,633.90625,1460,906.25,2500,310.0775194,6.4,8.3,201,38.57,3716.327519,201,0
07/01/2020 14:00,535.15625,1458.90625,781.25,2500,263.5658915,6.1,8.4,202,37.84,3544.815891,202,0
07/01/2020 14:30,450.46875,1458.59375,687.5,2500,263.5658915,6.1,8.4,203,38.93,3451.065891,203,0
07/01/2020 15:00,392.65625,1450.78125,593.75,2468.75,217.0542636,6.7,8.1,204,40.02,3279.554264,204,0
07/01/2020 15:30,342.65625,1352.03125,468.75,2281.25,217.0542636,6.7,8.1,205,41.065,2967.054264,205,0
07/01/2020 16:00,281.71875,1352.96875,375,2250,217.0542636,7.3,7.9,206,42.11,2842.054264,206,0
07/01/2020 16:30,214.6875,1354.375,281.25,2187.5,217.0542636,7.3,7.9,207,42.175,2685.804264,207,0
07/01/2020 17:00,164.6875,1312.34375,218.75,2187.5,217.0542636,7.1,9.4,208,42.24,2623.304264,208,0
07/01/2020 17:30,114.6875,1259.84375,156.25,2093.75,217.0542636,7.1,9.4,209,42.5,2467.054264,209,0
07/01/2020 18:00,114.6875,1255.15625,156.25,2031.25,217.0542636,7.3,9.9,210,42.76,2404.554264,210,0
07/01/2020 18:30,114.6875,1245.15625,156.25,1968.75,217.0542636,7.3,9.9,211,42.28,2342.054264,211,0
07/01/2020 19:00,53.28125,1226.09375,93.75,1906.25,155.0387597,7.9,9.5,212,41.8,2155.03876,212,0
07/01/2020 19:30,0,1126.875,31.25,1750,155.0387597,7.9,9.5,213,39.13,1936.28876,213,0
07/01/2020 20:00,0,1121.71875,0,1718.75,108.5271318,8.1,10.5,214,36.46,1827.277132,214,0
07/01/2020 20:30,0,1109.53125,0,1718.75,69.76744186,8.1,10.5,215,34.72,1788.517442,215,0
07/01/2020 21:00,0,1085.3125,0,1593.75,69.76744186,8.4,10.8,216,32.98,1663.517442,216,0
07/01/2020 21:30,0,1034.53125,0,1500,124.0310078,8.4,10.8,217,30.85,1624.031008,217,0
07/01/2020 22:00,0,1001.71875,0,1437.5,124.0310078,9.1,9.7,218,28.72,1561.531008,218,0
07/01/2020 22:30,0,1010.15625,0,1437.5,131.7829457,9.1,9.7,219,28.35,1569.282946,219,0
07/01/2020 23:00,0,1106.09375,0,1593.75,186.0465116,9.2,10.3,220,27.98,1779.796512,220,0
07/01/2020 23:30,0,1105.9375,0,1593.75,147.2868217,9.2,10.3,221,25.27,1741.036822,221,0
08/01/2020 00:00,0,1105.78125,0,1625,124.0310078,9.4,9.6,222,22.56,1749.031008,222,0
08/01/2020 00:30,0,1147.03125,0,1625,124.0310078,9.4,9.6,223,21.455,1749.031008,223,0
08/01/2020 01:00,0,1198.90625,0,1718.75,131.7829457,9.8,7.7,224,20.35,1850.532946,224,0
08/01/2020 01:30,0,1203.75,0,1750,131.7829457,9.8,7.7,225,18.825,1881.782946,225,0
08/01/2020 02:00,0,1214.0625,0,1812.5,131.7829457,9.5,8.3,226,17.3,1944.282946,226,0
08/01/2020 02:30,0,1232.8125,0,1875,131.7829457,9.5,8.3,227,17.09,2006.782946,227,0
08/01/2020 03:00,0,1331.5625,0,2031.25,139.5348837,9.8,6.3,228,16.88,2170.784884,228,0
08/01/2020 03:30,0,1364.0625,0,2062.5,217.0542636,9.8,6.3,229,18.88,2279.554264,229,0
08/01/2020 04:00,90.625,1375.78125,0,2062.5,224.8062016,9,7,230,20.88,2287.306202,230,0
08/01/2020 04:30,189.84375,1399.0625,125,2156.25,224.8062016,9,7,231,24.15,2506.056202,231,0
08/01/2020 05:00,288.90625,1450.78125,281.25,2250,224.8062016,9.2,5.3,232,27.42,2756.056202,232,0
08/01/2020 05:30,388.4375,1483.90625,437.5,2343.75,224.8062016,9.2,5.3,233,31.245,3006.056202,233,0
08/01/2020 06:00,488.125,1482.8125,593.75,2375,224.8062016,8.8,5.9,234,35.07,3193.556202,234,0
08/01/2020 06:30,587.03125,1486.40625,750,2375,232.5581395,8.8,5.9,235,35.99,3357.55814,235,0
08/01/2020 07:00,686.25,1486.09375,906.25,2406.25,224.8062016,8.3,6.1,236,36.91,3537.306202,236,0
08/01/2020 07:30,784.84375,1485.3125,1062.5,2406.25,224.8062016,8.3,6.1,237,36.66,3693.556202,237,0
08/01/2020 08:00,883.75,1485.3125,1218.75,2406.25,224.8062016,8.1,5.8,238,36.41,3849.806202,238,0
08/01/2020 08:30,983.125,1485.625,1343.75,2406.25,224.8062016,8.1,5.8,239,37.215,3974.806202,239,0
08/01/2020 09:00,1081.71875,1485.9375,1468.75,2406.25,224.8062016,8.8,3.7,240,38.02,4099.806202,240,0
08/01/2020 09:30,1180.78125,1486.09375,1625,2406.25,170.5426357,8.8,3.7,241,38.025,4201.792636,241,0
08/01/2020 10:00,1269.6875,1485.625,1750,2406.25,170.5426357,8.4,4.3,242,38.03,4326.792636,242,0
08/01/2020 10:30,1368.90625,1486.25,1906.25,2406.25,162.7906977,8.4,4.3,243,38.35,4475.290698,243,0
08/01/2020 11:00,1467.8125,1487.5,2062.5,2406.25,162.7906977,7.9,6.2,244,38.67,4631.540698,244,0
08/01/2020 11:30,1476.5625,1487.34375,2218.75,2406.25,170.5426357,7.9,6.2,245,38.87,4795.542636,245,0
08/01/2020 12:00,1476.40625,1487.65625,2250,2437.5,193.7984496,7.9,5.6,246,39.07,4881.29845,246,0
08/01/2020 12:30,1476.5625,1487.96875,2250,2468.75,193.7984496,7.9,5.6,247,39.545,4912.54845,247,0
08/01/2020 13:00,1475.9375,1488.59375,2250,2468.75,186.0465116,8.1,5,248,40.02,4904.796512,248,0
08/01/2020 13:30,1475.3125,1488.90625,2250,2500,186.0465116,8.1,5,249,40.145,4936.046512,249,0
08/01/2020 14:00,1475.625,1489.0625,2250,2500,186.0465116,8.1,3.9,250,40.27,4936.046512,250,0
08/01/2020 14:30,1475.9375,1489.53125,2250,2468.75,255.8139535,8.1,3.9,251,40.95,4974.563953,251,0
08/01/2020 15:00,1475.9375,1490.15625,2250,2468.75,248.0620155,8,2.5,252,41.63,4966.812016,252,0
08/01/2020 15:30,1470.15625,1490.3125,2218.75,2468.75,255.8139535,8,2.5,253,46.6,4943.313953,253,0
08/01/2020 16:00,1452.1875,1489.84375,2218.75,2468.75,248.0620155,8.4,1.2,254,51.57,4935.562016,254,-12.00967465
08/01/2020 16:30,1437.8125,1489.6875,2218.75,2468.75,333.3333333,8.4,1.2,255,54.785,5020.833333,255,-31.38002688
08/01/2020 17:00,1411.25,1489.375,2187.5,2468.75,372.0930233,7.2,1.5,256,58,5028.343023,256,-108.2789455
08/01/2020 17:30,1388.28125,1489.84375,2156.25,2468.75,434.1085271,7.2,1.5,257,53.8,5059.108527,257,-175.5465683
08/01/2020 18:00,1339.0625,1489.53125,2062.5,2468.75,511.627907,6.9,1.3,258,49.6,5042.877907,258,-205.1190568
08/01/2020 18:30,1240.15625,1488.4375,1906.25,2500,581.3953488,6.9,1.3,259,46.9,4987.645349,259,-140.1347962
08/01/2020 19:00,1140.78125,1488.90625,1750,2531.25,589.1472868,7.5,0.7,260,44.2,4870.397287,260,-113.3291369
08/01/2020 19:30,1041.71875,1488.28125,1593.75,2500,589.1472868,7.5,0.7,261,41.76,4682.897287,261,-76.98829272
08/01/2020 20:00,942.5,1488.125,1437.5,2468.75,589.1472868,6.1,2.6,262,39.32,4495.397287,262,-21.54212942
08/01/2020 20:30,843.59375,1486.5625,1281.25,2437.5,589.1472868,6.1,2.6,263,37.805,4307.897287,263,0
08/01/2020 21:00,744.53125,1486.5625,1125,2406.25,589.1472868,5,3.1,264,36.29,4120.397287,264,0
08/01/2020 21:30,645.3125,1465.78125,968.75,2406.25,589.1472868,5,3.1,265,35.395,3964.147287,265,0
08/01/2020 22:00,545.78125,1465.15625,812.5,2406.25,589.1472868,4.5,3.2,266,34.5,3807.897287,266,0
08/01/2020 22:30,447.1875,1464.84375,656.25,2406.25,589.1472868,4.5,3.2,267,29.2,3651.647287,267,0
08/01/2020 23:00,354.0625,1464.21875,531.25,2406.25,534.8837209,3.2,5.2,268,23.9,3472.383721,268,0
08/01/2020 23:30,272.65625,1465.15625,406.25,2406.25,527.1317829,3.2,5.2,269,29.095,3339.631783,269,0
09/01/2020 00:00,188.4375,1446.875,281.25,2375,503.875969,3,4.4,270,34.29,3160.125969,270,0
09/01/2020 00:30,115.9375,1347.96875,156.25,2281.25,503.875969,3,4.4,271,31.38,2941.375969,271,0
09/01/2020 01:00,50,1312.96875,62.5,2250,503.875969,1.6,7.8,272,28.47,2816.375969,272,0
09/01/2020 01:30,0,1273.4375,0,2250,503.875969,1.6,7.8,273,27.445,2753.875969,273,0
09/01/2020 02:00,0,1234.21875,0,2125,503.875969,4.9,6.5,274,26.42,2628.875969,274,0
09/01/2020 02:30,0,1201.09375,0,2000,434.1085271,4.9,6.5,275,25.14,2434.108527,275,0
09/01/2020 03:00,0,1201.875,0,2000,441.8604651,5.6,7.5,276,23.86,2441.860465,276,0
09/01/2020 03:30,0,1201.40625,0,2000,356.5891473,5.6,7.5,277,23.89,2356.589147,277,0
09/01/2020 04:00,27.03125,1202.96875,31.25,2000,356.5891473,7.5,8,278,23.92,2387.839147,278,0
09/01/2020 04:30,125.9375,1203.28125,156.25,2000,271.3178295,7.5,8,279,26.46,2427.567829,279,0
09/01/2020 05:00,225,1222.8125,281.25,2000,232.5581395,8.1,9.1,280,29,2513.80814,280,0
09/01/2020 05:30,324.0625,1222.1875,406.25,2000,170.5426357,8.1,9.1,281,33.625,2576.792636,281,0
09/01/2020 06:00,423.125,1221.875,562.5,2000,93.02325581,8.5,8.9,282,38.25,2655.523256,282,0
09/01/2020 06:30,521.71875,1222.34375,687.5,2000,15.50387597,8.5,8.9,283,38.81,2703.003876,283,0
09/01/2020 07:00,620.625,1221.40625,843.75,2000,7.751937984,8.2,10,284,39.37,2851.501938,284,0
09/01/2020 07:30,719.84375,1239.375,1000,2031.25,7.751937984,8.2,10,285,39.52,3039.001938,285,0
09/01/2020 08:00,818.59375,1339.375,1156.25,2125,7.751937984,8.3,9.3,286,39.67,3289.001938,286,0
09/01/2020 08:30,917.65625,1374.53125,1312.5,2156.25,7.751937984,8.3,9.3,287,38.825,3476.501938,287,0
09/01/2020 09:00,1016.71875,1414.0625,1468.75,2156.25,7.751937984,7.7,10,288,37.98,3632.751938,288,0
09/01/2020 09:30,1116.09375,1453.28125,1593.75,2281.25,15.50387597,7.7,10,289,36.48,3890.503876,289,0
09/01/2020 10:00,1214.84375,1485.78125,1718.75,2406.25,15.50387597,7.3,10.4,290,34.98,4140.503876,290,0
09/01/2020 10:30,1290.3125,1485.3125,1875,2437.5,15.50387597,7.3,10.4,291,33.845,4328.003876,291,0
09/01/2020 11:00,1389.21875,1486.25,2031.25,2437.5,15.50387597,7.3,10.2,292,32.71,4484.253876,292,0
09/01/2020 11:30,1461.40625,1485.3125,2125,2437.5,15.50387597,7.3,10.2,293,33.855,4578.003876,293,0
09/01/2020 12:00,1460.78125,1484.6875,2125,2437.5,15.50387597,7.9,8.7,294,35,4578.003876,294,0
09/01/2020 12:30,1460.78125,1485,2156.25,2437.5,23.25581395,7.9,8.7,295,35.79,4617.005814,295,0
09/01/2020 13:00,1460.3125,1485.3125,2187.5,2437.5,23.25581395,7,8.9,296,36.58,4648.255814,296,0
09/01/2020 13:30,1460.625,1484.53125,2187.5,2437.5,23.25581395,7,8.9,297,37.745,4648.255814,297,0
09/01/2020 14:00,1448.75,1485.15625,2187.5,2468.75,23.25581395,7.8,6.4,298,38.91,4679.505814,298,0
09/01/2020 14:30,1449.0625,1486.25,2218.75,2500,23.25581395,7.8,6.4,299,37.955,4742.005814,299,0
09/01/2020 15:00,1439.0625,1486.40625,2218.75,2531.25,15.50387597,7.9,4.6,300,37,4765.503876,300,0
09/01/2020 15:30,1415.78125,1485.3125,2218.75,2562.5,15.50387597,7.9,4.6,301,43.545,4796.753876,301,0
09/01/2020 16:00,1377.8125,1485.15625,2156.25,2562.5,15.50387597,6.9,3.9,302,50.09,4734.253876,302,0
09/01/2020 16:30,1361.875,1485.9375,2125,2562.5,15.50387597,6.9,3.9,303,54.795,4703.003876,303,0
09/01/2020 17:00,1341.09375,1486.40625,2125,2531.25,15.50387597,5.5,3.8,304,59.5,4671.753876,304,-23.69424893
09/01/2020 17:30,1313.28125,1487.5,2093.75,2500,23.25581395,5.5,3.8,305,53.75,4617.005814,305,-81.49076084
09/01/2020 18:00,1237.8125,1438.59375,1968.75,2406.25,31.00775194,5,3.1,306,48,4406.007752,306,-7.411095612
09/01/2020 18:30,1138.90625,1339.0625,1812.5,2437.5,31.00775194,5,3.1,307,45.515,4281.007752,307,0
09/01/2020 19:00,1039.6875,1339.0625,1687.5,2468.75,31.00775194,2.5,6.2,308,43.03,4187.257752,308,0
09/01/2020 19:30,941.40625,1339.6875,1562.5,2500,31.00775194,2.5,6.2,309,40.285,4093.507752,309,0
09/01/2020 20:00,842.34375,1340.625,1406.25,2531.25,38.75968992,2.9,4,310,37.54,3976.25969,310,0
09/01/2020 20:30,743.75,1341.25,1250,2562.5,38.75968992,2.9,4,311,37.52,3851.25969,311,0
09/01/2020 21:00,644.375,1341.875,1093.75,2593.75,38.75968992,3.8,2.3,312,37.5,3726.25969,312,0
09/01/2020 21:30,557.65625,1340.78125,968.75,2593.75,31.00775194,3.8,2.3,313,36,3593.507752,313,0
09/01/2020 22:00,458.4375,1339.53125,781.25,2562.5,38.75968992,2.7,3.7,314,34.5,3382.50969,314,0
09/01/2020 22:30,369.21875,1337.65625,625,2531.25,38.75968992,2.7,3.7,315,36.145,3195.00969,315,0
09/01/2020 23:00,293.75,1329.375,468.75,2500,46.51162791,1.4,6.2,316,37.79,3015.261628,316,0
09/01/2020 23:30,232.65625,1328.4375,375,2531.25,62.01550388,1.4,6.2,317,36.77,2968.265504,317,0
10/01/2020 00:00,149.53125,1328.59375,250,2562.5,62.01550388,1.9,5.4,318,35.75,2874.515504,318,0
10/01/2020 00:30,70.9375,1328.4375,125,2593.75,54.26356589,1.9,5.4,319,35.26,2773.013566,319,0
10/01/2020 01:00,0,1328.4375,31.25,2593.75,54.26356589,1.8,6.1,320,34.77,2679.263566,320,0
10/01/2020 01:30,0,1377.1875,0,2687.5,54.26356589,1.8,6.1,321,31.37,2741.763566,321,0
10/01/2020 02:00,0,1464.53125,0,2625,139.5348837,1.3,7.1,322,27.97,2764.534884,322,0
10/01/2020 02:30,0,1464.53125,0,2625,139.5348837,1.3,7.1,323,26.175,2764.534884,323,0
10/01/2020 03:00,0,1463.90625,0,2625,139.5348837,1.1,6.3,324,24.38,2764.534884,324,0
10/01/2020 03:30,0,1463.28125,0,2625,139.5348837,1.1,6.3,325,24.48,2764.534884,325,0
10/01/2020 04:00,0,1463.125,0,2625,139.5348837,0.7,6.5,326,24.58,2764.534884,326,0
10/01/2020 04:30,38.28125,1463.28125,0,2593.75,139.5348837,0.7,6.5,327,26.24,2733.284884,327,0
10/01/2020 05:00,125.46875,1464.53125,156.25,2593.75,139.5348837,0.6,6.2,328,27.9,2889.534884,328,0
10/01/2020 05:30,219.84375,1464.6875,312.5,2593.75,131.7829457,0.6,6.2,329,32.98,3038.032946,329,0
10/01/2020 06:00,319.0625,1466.5625,468.75,2625,124.0310078,0.4,6.1,330,38.06,3217.781008,330,0
10/01/2020 06:30,418.125,1474.21875,625,2656.25,124.0310078,0.4,6.1,331,39.75,3405.281008,331,0
10/01/2020 07:00,517.03125,1474.6875,781.25,2656.25,131.7829457,-0.2,6.4,332,41.44,3569.282946,332,0
10/01/2020 07:30,616.25,1473.28125,937.5,2625,178.2945736,-0.2,6.4,333,44.265,3740.794574,333,0
10/01/2020 08:00,715.625,1374.21875,1093.75,2437.5,240.3100775,-0.1,5.1,334,47.09,3771.560078,334,0
10/01/2020 08:30,814.53125,1274.53125,1250,2281.25,310.0775194,-0.1,5.1,335,47.395,3841.327519,335,0
10/01/2020 09:00,913.75,1214.0625,1406.25,2093.75,310.0775194,0.1,4.9,336,47.7,3810.077519,336,0
10/01/2020 09:30,1012.8125,1226.09375,1562.5,2125,310.0775194,0.1,4.9,337,45.95,3997.577519,337,0
10/01/2020 10:00,1111.875,1226.5625,1718.75,2093.75,302.3255814,0.3,6,338,44.2,4114.825581,338,0
10/01/2020 10:30,1210.78125,1226.71875,1875,2062.5,302.3255814,0.3,6,339,41.15,4239.825581,339,0
10/01/2020 11:00,1309.21875,1226.71875,2031.25,2031.25,294.5736434,2.1,3.8,340,38.1,4357.073643,340,0
10/01/2020 11:30,1408.28125,1226.71875,2187.5,2000,279.0697674,2.1,3.8,341,36.4,4466.569767,341,0
10/01/2020 12:00,1468.90625,1227.1875,2343.75,2000,279.0697674,3.1,3.8,342,34.7,4622.819767,342,0
10/01/2020 12:30,1481.25,1226.09375,2343.75,1968.75,279.0697674,3.1,3.8,343,33.71,4591.569767,343,0
10/01/2020 13:00,1486.25,1227.1875,2343.75,1968.75,279.0697674,5,2.2,344,32.72,4591.569767,344,0
10/01/2020 13:30,1486.09375,1227.1875,2343.75,1937.5,279.0697674,5,2.2,345,32.83,4560.319767,345,0
10/01/2020 14:00,1485.9375,1228.125,2343.75,1906.25,193.7984496,4.2,4.4,346,32.94,4443.79845,346,0
10/01/2020 14:30,1475.15625,1228.125,2343.75,1875,193.7984496,4.2,4.4,347,34.175,4412.54845,347,0
10/01/2020 15:00,1452.65625,1228.59375,2312.5,1875,193.7984496,4.2,3.5,348,35.41,4381.29845,348,0
10/01/2020 15:30,1426.875,1326.71875,2281.25,2031.25,201.5503876,4.2,3.5,349,38.32,4514.050388,349,0
10/01/2020 16:00,1392.8125,1425.46875,2250,2187.5,201.5503876,2.5,3.1,350,41.23,4639.050388,350,0
